HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.input,Answer.aiConfidence,Answer.ai_generated_no.no,Answer.ai_generated_yes.yes,Answer.classificationConfidence,Answer.evaluatedSentence,Answer.interest,Answer.is_fact.fact,Answer.is_myth.myth,Approve,Reject
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3I02618YAL4I685QDGGGRW781CXPUS,A251BWQW2F81FT,Approved,Mon Dec 09 13:40:00 PST 2024,Mon Dec 09 13:43:43 PST 2024,Thu Dec 12 13:43:43 PST 2024,Tue Dec 10 11:39:16 PST 2024,,,223,100% (9/9),100% (9/9),100% (9/9),"Drinking eight glasses of water a day is essential for good health.""",90,FALSE,TRUE,86,Drinking eight glasses of water a day is essential for good health.,15,FALSE,TRUE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3I0BTBYZAIJWZ0LB6WYFFGCDPSX0YV,A2P2ELFO603350,Approved,Mon Dec 09 12:40:51 PST 2024,Mon Dec 09 12:41:26 PST 2024,Thu Dec 12 12:41:26 PST 2024,Tue Dec 10 11:39:15 PST 2024,,,35,100% (1/1),100% (1/1),100% (1/1),"Drinking eight glasses of water a day is essential for good health.""",100,TRUE,FALSE,100,Drinking eight glasses of water a day is essential for good health.,0,FALSE,TRUE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3JMSRU9HQ3SEMW509SAAT6AN1DOEV7,A27LLVYYC8LGR6,Approved,Mon Dec 09 17:46:08 PST 2024,Mon Dec 09 18:29:16 PST 2024,Thu Dec 12 18:29:16 PST 2024,Tue Dec 10 11:39:17 PST 2024,,,2588,100% (2/2),100% (2/2),100% (2/2),"Drinking eight glasses of water a day is essential for good health.""",37,FALSE,TRUE,38,Drinking eight glasses of water a day is essential for good health.,44,FALSE,TRUE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3L4PIM1GQEEKZU5A09HUZCD0YJEYRB,A3FQAQG99KBI9A,Approved,Mon Dec 09 17:36:42 PST 2024,Mon Dec 09 17:38:55 PST 2024,Thu Dec 12 17:38:55 PST 2024,Tue Dec 10 11:39:16 PST 2024,,,133,100% (1/1),100% (1/1),100% (1/1),"Drinking eight glasses of water a day is essential for good health.""",92,TRUE,FALSE,100,Drinking eight glasses of water a day is essential for good health.,75,FALSE,TRUE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3P1L2B7ADMNX2I6VP2B0B96ZEG9OLH,A2ML30H0T2HO1J,Approved,Mon Dec 09 12:42:05 PST 2024,Mon Dec 09 12:42:15 PST 2024,Thu Dec 12 12:42:15 PST 2024,Tue Dec 10 11:39:15 PST 2024,,,10,100% (3/3),100% (3/3),100% (3/3),"Drinking eight glasses of water a day is essential for good health.""",27,TRUE,FALSE,36,Drinking eight glasses of water a day is essential for good health.,54,FALSE,TRUE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3R3YRB5GR01BJ4ZOOXYJ11ID2QYUAI,A2CLEL4BKK2UEE,Approved,Mon Dec 09 12:42:44 PST 2024,Mon Dec 09 13:00:25 PST 2024,Thu Dec 12 13:00:25 PST 2024,Tue Dec 10 11:39:16 PST 2024,,,1061,100% (5/5),100% (5/5),100% (5/5),"Drinking eight glasses of water a day is essential for good health.""",91,TRUE,FALSE,88,Drinking eight glasses of water a day is essential for good health.,74,FALSE,TRUE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3T111IHZ5ZO5YTX2SXPE0VK9P9CR9W,A292751U6WFN3M,Approved,Mon Dec 09 12:42:33 PST 2024,Mon Dec 09 13:22:03 PST 2024,Thu Dec 12 13:22:03 PST 2024,Tue Dec 10 11:39:17 PST 2024,,,2370,100% (3/3),100% (3/3),100% (3/3),"Drinking eight glasses of water a day is essential for good health.""",100,TRUE,FALSE,97,Drinking eight glasses of water a day is essential for good health.,75,TRUE,FALSE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3Z2R0DQ0J2C5P57YLIQZR1DC4EME2O,AY5X34OJ2VT1K,Approved,Mon Dec 09 14:01:40 PST 2024,Mon Dec 09 14:47:48 PST 2024,Thu Dec 12 14:47:48 PST 2024,Tue Dec 10 11:39:18 PST 2024,,,2768,100% (7/7),100% (7/7),100% (7/7),"Drinking eight glasses of water a day is essential for good health.""",97,FALSE,TRUE,95,Drinking eight glasses of water a day is essential for good health.,95,TRUE,FALSE,,
35O6H0UNMCE2CYEJR0YNX4XMA7OJ53,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3Z3ZLGNNS3SJ7QTMY9Z44S7ITV03QQ,ASML73P0NOOVV,Approved,Mon Dec 09 12:41:21 PST 2024,Mon Dec 09 13:06:06 PST 2024,Thu Dec 12 13:06:06 PST 2024,Tue Dec 10 11:39:17 PST 2024,,,1485,100% (8/8),100% (8/8),100% (8/8),"Drinking eight glasses of water a day is essential for good health.""",53,TRUE,FALSE,93,Drinking eight glasses of water a day is essential for good health.,25,FALSE,TRUE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,31LM9EDVO6Q9P7IJL2ZAG5T2KHYJNU,A251BWQW2F81FT,Approved,Mon Dec 09 13:40:04 PST 2024,Mon Dec 09 13:45:06 PST 2024,Thu Dec 12 13:45:06 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,302,100% (9/9),100% (9/9),100% (9/9),A cloud weighs around a million tonnes,51,FALSE,TRUE,96,A cloud weighs around a million tonnes,45,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,32SVAV9L307RKAM59D2IESSDPDF3AK,A2HIAWY0EHAM05,Approved,Mon Dec 09 12:43:58 PST 2024,Mon Dec 09 12:45:42 PST 2024,Thu Dec 12 12:45:42 PST 2024,Tue Dec 10 11:38:56 PST 2024,,,104,100% (2/2),100% (2/2),100% (2/2),A cloud weighs around a million tonnes,0,FALSE,FALSE,0,A cloud weighs around a million tonnes,0,FALSE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,36U2A8VAGMXYCQSFAP8XY0RM3QBYK7,A3HSZ9YLOBCCPR,Approved,Mon Dec 09 13:42:26 PST 2024,Mon Dec 09 14:39:04 PST 2024,Thu Dec 12 14:39:04 PST 2024,Tue Dec 10 11:38:58 PST 2024,,,3398,100% (7/7),100% (7/7),100% (7/7),A cloud weighs around a million tonnes,85,TRUE,FALSE,80,A cloud weighs around a million tonnes,38,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3B3WTRP3DW0OU9GHD7ADZNC1DHW92Z,A19I2ZK220NTAE,Approved,Mon Dec 09 12:41:32 PST 2024,Mon Dec 09 13:26:52 PST 2024,Thu Dec 12 13:26:52 PST 2024,Tue Dec 10 11:38:58 PST 2024,,,2720,100% (2/2),100% (2/2),100% (2/2),A cloud weighs around a million tonnes,100,TRUE,FALSE,100,A cloud weighs around a million tonnes,96,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3D8YOU6S9ZIAW2NLYKH7LWGR68R6UP,A2RFY9YXUWY2E1,Approved,Mon Dec 09 17:44:27 PST 2024,Mon Dec 09 17:48:31 PST 2024,Thu Dec 12 17:48:31 PST 2024,Tue Dec 10 11:38:56 PST 2024,,,244,100% (3/3),100% (3/3),100% (3/3),A cloud weighs around a million tonnes,91,TRUE,FALSE,100,A cloud weighs around a million tonnes,90,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3DR23U6WEQCZ941B4XAVSOM24RPET6,A25XR1F27QUO3D,Approved,Mon Dec 09 12:41:53 PST 2024,Mon Dec 09 12:46:56 PST 2024,Thu Dec 12 12:46:56 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,303,100% (5/5),100% (5/5),100% (5/5),A cloud weighs around a million tonnes,67,FALSE,TRUE,63,A cloud weighs around a million tonnes,74,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3EO896NRAHT7KKN3IYLMP4ZU9ZLJTW,A1F81JLE62538O,Approved,Mon Dec 09 12:42:14 PST 2024,Mon Dec 09 13:07:19 PST 2024,Thu Dec 12 13:07:19 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,1505,100% (5/5),100% (5/5),100% (5/5),A cloud weighs around a million tonnes,81,TRUE,FALSE,72,A cloud weighs around a million tonnes,77,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3GU1KF0O43Z3A9WKDPZLM6FKCRRPBC,A3I6T47LQC4B9J,Approved,Mon Dec 09 12:42:29 PST 2024,Mon Dec 09 12:51:49 PST 2024,Thu Dec 12 12:51:49 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,560,100% (8/8),100% (8/8),100% (8/8),A cloud weighs around a million tonnes,0,FALSE,FALSE,0,A cloud weighs around a million tonnes,0,FALSE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3HWRJOOETQ0YU4OWFX55IJQG28AESG,A35H5DUMZH86PC,Approved,Mon Dec 09 13:40:42 PST 2024,Mon Dec 09 14:08:55 PST 2024,Thu Dec 12 14:08:55 PST 2024,Tue Dec 10 11:38:58 PST 2024,,,1693,100% (7/7),100% (7/7),100% (7/7),A cloud weighs around a million tonnes,84,TRUE,FALSE,96,A cloud weighs around a million tonnes,50,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3IXQG4FA2EWIIMGDW03O0GF57OS9BM,A4D99Y82KOLC8,Approved,Mon Dec 09 17:46:01 PST 2024,Mon Dec 09 17:46:09 PST 2024,Thu Dec 12 17:46:09 PST 2024,Tue Dec 10 11:38:56 PST 2024,,,8,100% (5/5),100% (5/5),100% (5/5),A cloud weighs around a million tonnes,26,TRUE,FALSE,38,A cloud weighs around a million tonnes,33,FALSE,TRUE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3KMS4QQVKNOSCZBK5ZG99FK6XFLKFW,A2MZEUP2ECO1AI,Approved,Mon Dec 09 14:41:17 PST 2024,Mon Dec 09 15:38:26 PST 2024,Thu Dec 12 15:38:26 PST 2024,Tue Dec 10 11:38:58 PST 2024,,,3429,100% (4/4),100% (4/4),100% (4/4),A cloud weighs around a million tonnes,97,TRUE,FALSE,95,A cloud weighs around a million tonnes,28,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3LOZAJ85YYBEV5YFGNGRFQYJKKMX25,A20KW255VI8X3Q,Approved,Mon Dec 09 13:40:18 PST 2024,Mon Dec 09 13:44:36 PST 2024,Thu Dec 12 13:44:36 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,258,100% (2/2),100% (2/2),100% (2/2),A cloud weighs around a million tonnes,49,FALSE,TRUE,45,A cloud weighs around a million tonnes,78,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3NGI5ARFTE32XBESBS6WGU2BQF0P1T,A1707HKLEB5XV5,Approved,Mon Dec 09 12:42:21 PST 2024,Mon Dec 09 13:08:54 PST 2024,Thu Dec 12 13:08:54 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,1593,100% (3/3),100% (3/3),100% (3/3),A cloud weighs around a million tonnes,62,TRUE,FALSE,56,A cloud weighs around a million tonnes,91,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3OSWBBLG1ZV1YFWVDC08B9PNHBCDXV,A3HLL9X0R84HHH,Approved,Mon Dec 09 14:41:48 PST 2024,Mon Dec 09 15:38:09 PST 2024,Thu Dec 12 15:38:09 PST 2024,Tue Dec 10 11:38:58 PST 2024,,,3381,100% (8/8),100% (8/8),100% (8/8),A cloud weighs around a million tonnes,66,TRUE,FALSE,77,A cloud weighs around a million tonnes,35,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3TESA3PJ3M8T8X34CYX2JIWJJLYMMG,A2BMJL0FGLDBQI,Approved,Mon Dec 09 14:43:35 PST 2024,Mon Dec 09 14:49:28 PST 2024,Thu Dec 12 14:49:28 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,353,100% (3/3),100% (3/3),100% (3/3),A cloud weighs around a million tonnes,73,FALSE,TRUE,62,A cloud weighs around a million tonnes,64,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3VELCLL3G5HQ6YPYXPAR40O7O9DF1G,ARH3TXCX1QAPU,Approved,Mon Dec 09 12:42:01 PST 2024,Mon Dec 09 12:42:11 PST 2024,Thu Dec 12 12:42:11 PST 2024,Tue Dec 10 11:38:56 PST 2024,,,10,100% (1/1),100% (1/1),100% (1/1),A cloud weighs around a million tonnes,100,TRUE,FALSE,100,A cloud weighs around a million tonnes,28,FALSE,TRUE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3VP0C6EFS1URJUICPIQLUMZXTL66MD,A2MRMOCGL25O67,Approved,Mon Dec 09 12:44:29 PST 2024,Mon Dec 09 12:44:50 PST 2024,Thu Dec 12 12:44:50 PST 2024,Tue Dec 10 11:38:56 PST 2024,,,21,100% (8/8),100% (8/8),100% (8/8),A cloud weighs around a million tonnes,98,FALSE,TRUE,91,A cloud weighs around a million tonnes,93,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3WS1NTTKEJAQZ94G166RQV5XJH6F0C,AY5X34OJ2VT1K,Approved,Mon Dec 09 13:40:00 PST 2024,Mon Dec 09 13:47:58 PST 2024,Thu Dec 12 13:47:58 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,478,100% (7/7),100% (7/7),100% (7/7),A cloud weighs around a million tonnes,92,FALSE,TRUE,95,A cloud weighs around a million tonnes,99,TRUE,FALSE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3X1FV8S5JIPC6A1RFN0YT9VZESKVGK,A37NZ5CUEO3RX7,Approved,Mon Dec 09 12:43:16 PST 2024,Mon Dec 09 12:43:31 PST 2024,Thu Dec 12 12:43:31 PST 2024,Tue Dec 10 11:38:56 PST 2024,,,15,100% (2/2),100% (2/2),100% (2/2),A cloud weighs around a million tonnes,91,FALSE,TRUE,100,A cloud weighs around a million tonnes,82,FALSE,TRUE,,
32K26U12E7M676T6NVUPY4W8IBTVD8,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:23 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:23 PST 2024,,,3ZDAD0O1TMB8F4SSZ20NGD79KX0TXU,A2CLEL4BKK2UEE,Approved,Mon Dec 09 12:42:30 PST 2024,Mon Dec 09 12:53:41 PST 2024,Thu Dec 12 12:53:41 PST 2024,Tue Dec 10 11:38:57 PST 2024,,,671,100% (5/5),100% (5/5),100% (5/5),A cloud weighs around a million tonnes,54,TRUE,FALSE,41,A cloud weighs around a million tonnes,73,TRUE,FALSE,,
3X7837UUBXWYV2EXWJ8SPABM62ZJ6J,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:24 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:24 PST 2024,,,30BUDKLTXYTXO2QL31SXP8GOOO3E5F,A13QHI6P2C910K,Submitted,Mon Dec 09 13:41:42 PST 2024,Mon Dec 09 14:20:43 PST 2024,Thu Dec 12 14:20:43 PST 2024,,,,2341,100% (4/4),100% (4/4),100% (4/4),About 70 million soldiers fought for the allied or axis countries.,100,TRUE,FALSE,100,About 70 million soldiers fought for the allied or axis countries.,51,TRUE,FALSE,,
3X7837UUBXWYV2EXWJ8SPABM62ZJ6J,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:24 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:24 PST 2024,,,333U7HK6IUD03VR6W8L7K0H86DBJDR,ASML73P0NOOVV,Submitted,Mon Dec 09 14:42:20 PST 2024,Mon Dec 09 15:11:01 PST 2024,Thu Dec 12 15:11:01 PST 2024,,,,1721,100% (8/8),100% (8/8),100% (8/8),About 70 million soldiers fought for the allied or axis countries.,29,TRUE,FALSE,36,About 70 million soldiers fought for the allied or axis countries.,78,FALSE,TRUE,,
3X7837UUBXWYV2EXWJ8SPABM62ZJ6J,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:24 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:24 PST 2024,,,345LHZDEDIQBZJ03FIJ9ET47WGL3UA,A2BMJL0FGLDBQI,Submitted,Mon Dec 09 14:44:17 PST 2024,Mon Dec 09 15:14:03 PST 2024,Thu Dec 12 15:14:03 PST 2024,,,,1786,100% (3/3),100% (3/3),100% (3/3),About 70 million soldiers fought for the allied or axis countries.,51,TRUE,FALSE,58,About 70 million soldiers fought for the allied or axis countries.,27,FALSE,TRUE,,
3X7837UUBXWYV2EXWJ8SPABM62ZJ6J,3Z2ZOEGDOW4795ZN1FA60WK49KDF1W,Classify Statments as Fact or Fiction,"Classify the following statments as fact or fiction, and provide the confidence of your answer.",survey,$0.01 ,Mon Dec 09 12:39:24 PST 2024,20,BatchId:5278147;OriginalHitTemplateId:928390912;,3600,259200,Thu Dec 12 12:39:24 PST 2024,,,34MAJL3QPPLCIL6O0CSR1P6DX3W34M,A1XD6THGBT1T9T,Submitted,Mon Dec 09 14:40:08 PST 2024,Mon Dec 09 15:01:33 PST 2024,Thu Dec 12 15:01:33 PST 2024,,,,1285,100% (5/5),100% (5/5),100% (5/5),About 70 million soldiers fought for the allied or axis countries.,100,TRUE,FALSE,100,About 70 million soldiers fought for the allied or axis countries.,39,FALSE,TRUE,,
