WorkerId,sentence,is_fact,is_myth,Answer.Fact.fact,Answer.Myth.myth,qc workers
A1R1ORXJ05C7EG,"Each Bitcoin is secretly engraved with the name of its first owner, visible only under a quantum microscope.",False,True,False,True,"['A2ML30H0T2HO1J', 'A2TW985PTHOP3A', 'A1XD6THGBT1T9T', 'ASML73P0NOOVV', 'A19I2ZK220NTAE', 'AWPXR7XE6B8KD', 'A4TZYBOL9IR9D', 'A2CLEL4BKK2UEE', 'A1UVGRTH55TZLH', 'AW576CMZINJKE', 'A251BWQW2F81FT', 'A1U6UPXOFCXR24', 'A2MRMOCGL25O67', 'A2BMJL0FGLDBQI', 'A2HIAWY0EHAM05', 'A3HSZ9YLOBCCPR', 'A35H5DUMZH86PC', 'A37NZ5CUEO3RX7', 'A3HLL9X0R84HHH', 'A345TDMHP3DQ3G']"
A2JIRBAKZ19RKL,Japan would be sunk in 20 years due to global warming.,False,True,False,True,"['A4D99Y82KOLC8', 'A2A81MBSJDI1MI', 'A2MRMOCGL25O67', 'A35H5DUMZH86PC', 'A1U6UPXOFCXR24', 'A345TDMHP3DQ3G', 'A3HSZ9YLOBCCPR', 'A1GU25H2I4EF1', 'A1XD6THGBT1T9T', 'A2FXDEKCCUT9OJ', 'A2BMJL0FGLDBQI', 'A2TW985PTHOP3A', 'A1UVGRTH55TZLH', 'A39PWDRYNY2WM0', 'A13QHI6P2C910K', 'A251BWQW2F81FT', 'AW576CMZINJKE', 'A2HIAWY0EHAM05', 'A1T4ZMQIN0UVGR', 'A3UUDSDJ1GZZMR']"
A3GK1FK744XJ8B,Climate Change is not real,False,True,False,True,"['A25XR1F27QUO3D', 'A35H5DUMZH86PC', 'A4D99Y82KOLC8', 'A2MRMOCGL25O67', 'A2ML30H0T2HO1J', 'A3ULM61HK9HR0L', 'A4TZYBOL9IR9D', 'A345TDMHP3DQ3G', 'AO70MAT1C1VB2', 'A28JXW5YZJDNK4', 'ASML73P0NOOVV', 'A3AHE81HVRXFCD', 'A3HLL9X0R84HHH', 'A1U6UPXOFCXR24', 'A2CLEL4BKK2UEE', 'AW576CMZINJKE', 'A3HSZ9YLOBCCPR', 'A251BWQW2F81FT', 'A1F81JLE62538O', 'A3I6T47LQC4B9J']"
A1R1ORXJ05C7EG,Earth's temperatue has risen by about .11 degrees every decade since 1850.,True,False,True,False,"['A1XD6THGBT1T9T', 'A1HRLZIWPY0NOZ', 'AWGV35294HOYB', 'A2D6SB3TU1NYQ7', 'A3I6T47LQC4B9J', 'A251BWQW2F81FT', 'AY5X34OJ2VT1K', 'A28V2QIKX3N7UK', 'ASML73P0NOOVV', 'A4D99Y82KOLC8', 'A35H5DUMZH86PC', 'A13QHI6P2C910K', 'A3HSZ9YLOBCCPR', 'ARH3TXCX1QAPU', 'A52BF5BI5VPTZ', 'A1SY72RI6GRUVW', 'AW576CMZINJKE', 'A2MRMOCGL25O67', 'A37NZ5CUEO3RX7', 'A25XR1F27QUO3D']"
A2ECQJPKY9LHC3,Climate change is caused solely by natural factors and has nothing to do with human activities.,False,True,False,True,"['A2MZEUP2ECO1AI', 'A1707HKLEB5XV5', 'A19I2ZK220NTAE', 'A2A81MBSJDI1MI', 'A2IFN9328HNXWC', 'A345TDMHP3DQ3G', 'A2CLEL4BKK2UEE', 'A4TZYBOL9IR9D', 'A3HLL9X0R84HHH', 'A1F81JLE62538O', 'A35H5DUMZH86PC', 'A2KH9SC6A8VQXZ', 'A2ML30H0T2HO1J', 'A1UVGRTH55TZLH', 'A22J4L7PRXQWD5', 'ASML73P0NOOVV', 'A39PWDRYNY2WM0', 'AXWE1JX6PHN8J', 'A1XD6THGBT1T9T', 'A25XR1F27QUO3D']"
A1WDIDASJA224N,climate change is a figment of my imagination,False,True,False,True,"['A2MRMOCGL25O67', 'A25XR1F27QUO3D', 'A3HSZ9YLOBCCPR', 'AY5X34OJ2VT1K', 'A13QHI6P2C910K', 'A292751U6WFN3M', 'A1F81JLE62538O', 'A3NFGEUZAH9V5G', 'A251BWQW2F81FT', 'A2FXDEKCCUT9OJ', 'A3I6T47LQC4B9J', 'AW576CMZINJKE', 'A2O4PW85X1GQA1', 'AUIGW2YS0Z7HO', 'A39PWDRYNY2WM0', 'ASML73P0NOOVV', 'A1XD6THGBT1T9T', 'A1U6UPXOFCXR24', 'A3IG9HHR3NL9R0', 'A35H5DUMZH86PC']"
A3FLICAK428301,Space exploration is the use of astronomy and space technology to explore outer space.,True,False,True,False,"['A1XD6THGBT1T9T', 'AUIGW2YS0Z7HO', 'A2D6SB3TU1NYQ7', 'AW576CMZINJKE', 'A2ML30H0T2HO1J', 'A1YJN0M6DZN5LF', 'ARH3TXCX1QAPU', 'A2CLEL4BKK2UEE', 'A80XRGJXN2D22', 'A4D99Y82KOLC8', 'A251BWQW2F81FT', 'A13QHI6P2C910K', 'A19I2ZK220NTAE', 'A1FPF2OBOB2S8K', 'A35H5DUMZH86PC', 'A2O4PW85X1GQA1', 'A20KW255VI8X3Q', 'A1AMGHYG5PT0L2', 'A3I6T47LQC4B9J', 'A2MZEUP2ECO1AI']"
A3GK1FK744XJ8B,The moon landing was fake,False,True,False,True,"['A2MZEUP2ECO1AI', 'A4D99Y82KOLC8', 'A2O4PW85X1GQA1', 'A2MRMOCGL25O67', 'A3I6T47LQC4B9J', 'AZ0KS5UTO3EJ2', 'A3NFGEUZAH9V5G', 'A1707HKLEB5XV5', 'A2TW985PTHOP3A', 'A251BWQW2F81FT', 'A35H5DUMZH86PC', 'AW576CMZINJKE', 'ASML73P0NOOVV', 'AU4PTX44URN8D', 'A3HLL9X0R84HHH', 'AY5X34OJ2VT1K', 'A345TDMHP3DQ3G', 'A10MY1IS2FH48J', 'A1UVGRTH55TZLH', 'A13QHI6P2C910K']"
A209JFLE2JEZ0E,"Elon Musk, CEO of SpaceX, has announced plans to dramatically cut travel time to Mars.",True,False,True,False,"['A1GU25H2I4EF1', 'AY5X34OJ2VT1K', 'A292751U6WFN3M', 'A2ML30H0T2HO1J', 'A25XR1F27QUO3D', 'ASML73P0NOOVV', 'A2MZEUP2ECO1AI', 'A2MRMOCGL25O67', 'A3HLL9X0R84HHH', 'A2O4PW85X1GQA1', 'A4D99Y82KOLC8', 'A3I6T47LQC4B9J', 'A33B85TN97HQ33', 'A2CLEL4BKK2UEE', 'A2TW985PTHOP3A', 'AW576CMZINJKE', 'A2RFY9YXUWY2E1', 'A3HSZ9YLOBCCPR', 'A1XD6THGBT1T9T', 'A251BWQW2F81FT']"
A36FH5FVHU69MT,Space X is the first company that reuse boosters.,False,True,True,False,"['A3I6T47LQC4B9J', 'ASML73P0NOOVV', 'A37NZ5CUEO3RX7', 'A1F81JLE62538O', 'AY5X34OJ2VT1K', 'A2MRMOCGL25O67', 'A2RW31J0IX8SQW', 'A2HIAWY0EHAM05', 'A3D49JEUL64NIE', 'A3HSZ9YLOBCCPR', 'A3HKZTDVORNEZ', 'A2TW985PTHOP3A', 'A3HLL9X0R84HHH', 'A2D6SB3TU1NYQ7', 'A345TDMHP3DQ3G', 'A251BWQW2F81FT', 'A1GU25H2I4EF1', 'A2V2K38M97Q5KZ', 'A1SY72RI6GRUVW', 'A30SG0OEA96RSF']"
A38FQN4GN4WYEB,from here Spacecraft can stop in space and hover like a helicopter.,False,True,False,True,"['A2TW985PTHOP3A', 'A3HSZ9YLOBCCPR', 'AQTP7NEWCUGIX', 'A20KW255VI8X3Q', 'ASML73P0NOOVV', 'A25XR1F27QUO3D', 'A2D6SB3TU1NYQ7', 'A2MRMOCGL25O67', 'A31PP7LVLS1PSC', 'A2MZEUP2ECO1AI', 'A3I6T47LQC4B9J', 'AW576CMZINJKE', 'A3AHE81HVRXFCD', 'A1XD6THGBT1T9T', 'A3BULQ0RL1759D', 'A2O4PW85X1GQA1', 'AWGV35294HOYB', 'A2KH9SC6A8VQXZ', 'A251BWQW2F81FT', 'A3HLL9X0R84HHH']"
A1R1ORXJ05C7EG,"Every rocket launch leaves a faint scar on the fabric of space, marking humanity's journey to the stars.",False,True,False,True,"['AW576CMZINJKE', 'A28X5N5XWNVGUP', 'A3AHE81HVRXFCD', 'AY5X34OJ2VT1K', 'A3NFGEUZAH9V5G', 'A13QHI6P2C910K', 'ASML73P0NOOVV', 'A2O4PW85X1GQA1', 'A12RX4P0627MDW', 'A1707HKLEB5XV5', 'A1FPF2OBOB2S8K', 'A27LLVYYC8LGR6', 'A1GU25H2I4EF1', 'A3HLL9X0R84HHH', 'A2MRMOCGL25O67', 'A4D99Y82KOLC8', 'A35H5DUMZH86PC', 'A52BF5BI5VPTZ', 'AWPXR7XE6B8KD', 'A1SY72RI6GRUVW']"
A2ECQJPKY9LHC3,AI systems can think and feel just like humans.,False,True,False,True,"['A3HLL9X0R84HHH', 'A2IFN9328HNXWC', 'A2TW985PTHOP3A', 'AW576CMZINJKE', 'A4TZYBOL9IR9D', 'ARH3TXCX1QAPU', 'A4D99Y82KOLC8', 'A1FPF2OBOB2S8K', 'A2D6SB3TU1NYQ7', 'A19I2ZK220NTAE', 'A3OAFR48DADAOM', 'A251BWQW2F81FT', 'A2BMJL0FGLDBQI', 'ASML73P0NOOVV', 'A2MZEUP2ECO1AI', 'A2MRMOCGL25O67', 'A52BF5BI5VPTZ', 'A2O4PW85X1GQA1', 'A25XR1F27QUO3D', 'A1XD6THGBT1T9T']"
A1WDIDASJA224N,Gemini is Google's Artificial Intelligence platform,False,True,True,False,"['A3FQAQG99KBI9A', 'A1GU25H2I4EF1', 'A2CLEL4BKK2UEE', 'A3AHE81HVRXFCD', 'A1SM0IKQ4OTSCI', 'A3HKZTDVORNEZ', 'ASML73P0NOOVV', 'A2TW985PTHOP3A', 'A52BF5BI5VPTZ', 'A35H5DUMZH86PC', 'A3BCZUIKWTGY29', 'A3HLL9X0R84HHH', 'A4D99Y82KOLC8', 'A3I6T47LQC4B9J', 'A251BWQW2F81FT', 'A20KW255VI8X3Q', 'AGXVXZ7HZ2IRT', 'A2MRMOCGL25O67', 'A31VRGSTAHKQUP', 'AW576CMZINJKE']"
A3G8JLLEXGUZYP,Most AI today uses empirical risk minimization,True,False,True,False,"['A292751U6WFN3M', 'A251BWQW2F81FT', 'A2CLEL4BKK2UEE', 'A2MRMOCGL25O67', 'A13QHI6P2C910K', 'A35H5DUMZH86PC', 'A3D49JEUL64NIE', 'AW576CMZINJKE', 'A3HLL9X0R84HHH', 'A1FPF2OBOB2S8K', 'AY5X34OJ2VT1K', 'ASML73P0NOOVV', 'A1707HKLEB5XV5', 'A1XD6THGBT1T9T', 'A1GU25H2I4EF1', 'A2MZEUP2ECO1AI', 'A3HSZ9YLOBCCPR', 'A3II3D0MDJPBL0', 'A20KW255VI8X3Q', 'A3I6T47LQC4B9J']"
A209JFLE2JEZ0E,Drinking eight glasses of water a day is essential for everyone to stay hydrated.,False,True,False,True,"['A3NFGEUZAH9V5G', 'A4D99Y82KOLC8', 'AY5X34OJ2VT1K', 'A1FPF2OBOB2S8K', 'A2BMJL0FGLDBQI', 'A3OAFR48DADAOM', 'A27LLVYYC8LGR6', 'ASML73P0NOOVV', 'A1HRLZIWPY0NOZ', 'A3HLL9X0R84HHH', 'A3OKZRGO00O8OV', 'A2RFY9YXUWY2E1', 'A251BWQW2F81FT', 'A2MZEUP2ECO1AI', 'A13QHI6P2C910K', 'AW576CMZINJKE', 'A35H5DUMZH86PC', 'A2MRMOCGL25O67', 'A2IFN9328HNXWC', 'A2O4PW85X1GQA1']"
A36FH5FVHU69MT,"For optimal muscle growth, you should eat one gram of protein for every kilogram of body weight.",True,False,False,True,"['A1FPF2OBOB2S8K', 'AWPXR7XE6B8KD', 'A3AHE81HVRXFCD', 'A2TW985PTHOP3A', 'A2ML30H0T2HO1J', 'A1ZQO2P2V2JZ45', 'A251BWQW2F81FT', 'A25XR1F27QUO3D', 'A20OEK6BVW13NV', 'A2CLEL4BKK2UEE', 'AQTP7NEWCUGIX', 'A2BMJL0FGLDBQI', 'A19I2ZK220NTAE', 'A2MZEUP2ECO1AI', 'A2MRMOCGL25O67', 'A4D99Y82KOLC8', 'A3I6T47LQC4B9J', 'A1HRLZIWPY0NOZ', 'A3HLL9X0R84HHH', 'A2O4PW85X1GQA1']"
A38FQN4GN4WYEB,Carbs are bad for you and should be avoided,False,True,False,True,"['A1XD6THGBT1T9T', 'A1707HKLEB5XV5', 'A292751U6WFN3M', 'A3HLL9X0R84HHH', 'A1F81JLE62538O', 'A4D99Y82KOLC8', 'AY5X34OJ2VT1K', 'A25XR1F27QUO3D', 'A3FQAQG99KBI9A', 'A2MRMOCGL25O67', 'A3I6T47LQC4B9J', 'A2TW985PTHOP3A', 'A3AHE81HVRXFCD', 'ASML73P0NOOVV', 'A1JC6E2D9P6ZSV', 'AW576CMZINJKE', 'A3BCZUIKWTGY29', 'A3HSZ9YLOBCCPR', 'A4TZYBOL9IR9D', 'A251BWQW2F81FT']"
A2JIRBAKZ19RKL,Eating an apple a day provides important vitamins,True,False,True,False,"['A251BWQW2F81FT', 'A1707HKLEB5XV5', 'A1UVGRTH55TZLH', 'A20OEK6BVW13NV', 'A1GU25H2I4EF1', 'A2HIAWY0EHAM05', 'A2VNIOI5GX51C6', 'A13QHI6P2C910K', 'A3HKZTDVORNEZ', 'A2NZ4U7L5TG9X4', 'AQTP7NEWCUGIX', 'A2TW985PTHOP3A', 'A2KH9SC6A8VQXZ', 'ASML73P0NOOVV', 'A1XD6THGBT1T9T', 'AWPXR7XE6B8KD', 'AW576CMZINJKE', 'A2MZEUP2ECO1AI', 'A3NFGEUZAH9V5G', 'A25JTS3S9OD0KP']"
A1R1ORXJ05C7EG,The Achaemenid Empire is one of the largest ancient civilizations to ever exist.,True,False,True,False,"['A4TZYBOL9IR9D', 'A2ML30H0T2HO1J', 'AY5X34OJ2VT1K', 'A1SY72RI6GRUVW', 'AWPXR7XE6B8KD', 'A1XD6THGBT1T9T', 'A2MZEUP2ECO1AI', 'A10MY1IS2FH48J', 'A3D49JEUL64NIE', 'A251BWQW2F81FT', 'A3HLL9X0R84HHH', 'A2CLEL4BKK2UEE', 'A28X5N5XWNVGUP', 'A20KW255VI8X3Q', 'A2O4PW85X1GQA1', 'A2MRMOCGL25O67', 'A35H5DUMZH86PC', 'A1L8EGJ85A7DZR', 'ASML73P0NOOVV', 'AW576CMZINJKE']"
A3G8JLLEXGUZYP,The pyramids could not have been built without the assistance of extraterrestrial life.,False,True,False,True,"['A20KW255VI8X3Q', 'AZ0KS5UTO3EJ2', 'A2MZEUP2ECO1AI', 'A2MRMOCGL25O67', 'AY5X34OJ2VT1K', 'A1HRLZIWPY0NOZ', 'A3HLL9X0R84HHH', 'A4D99Y82KOLC8', 'A3I6T47LQC4B9J', 'A292751U6WFN3M', 'A3JA2R4PELDE20', 'A2TW985PTHOP3A', 'A251BWQW2F81FT', 'ASML73P0NOOVV', 'A19I2ZK220NTAE', 'A3NFGEUZAH9V5G', 'A3AHE81HVRXFCD', 'AW576CMZINJKE', 'A2RFY9YXUWY2E1', 'A37P1MX4ROUHUD']"
A209JFLE2JEZ0E,Quantum physics is the best description we have of the nature of the particles that make up matter and the forces with which they interact.,True,False,True,False,"['A4D99Y82KOLC8', 'A3HSZ9YLOBCCPR', 'ASML73P0NOOVV', 'A1F81JLE62538O', 'AW576CMZINJKE', 'A3HLL9X0R84HHH', 'AWPXR7XE6B8KD', 'A1XD6THGBT1T9T', 'AUIGW2YS0Z7HO', 'A251BWQW2F81FT', 'A2MRMOCGL25O67', 'A2D6SB3TU1NYQ7', 'A2MZEUP2ECO1AI', 'A3PU41CCV3HXHK', 'AY5X34OJ2VT1K', 'A13QHI6P2C910K', 'A2WPXOAESFQ5TS', 'A35H5DUMZH86PC', 'A3I6T47LQC4B9J', 'A2CLEL4BKK2UEE']"
A3G8JLLEXGUZYP,Certain particles cannot have a speed and a location at the same time.,True,False,False,True,"['A292751U6WFN3M', 'A3HSZ9YLOBCCPR', 'A31VRGSTAHKQUP', 'A1JC6E2D9P6ZSV', 'AY5X34OJ2VT1K', 'A1SY72RI6GRUVW', 'A2P2ELFO603350', 'A25XR1F27QUO3D', 'A1FPF2OBOB2S8K', 'A2MRMOCGL25O67', 'ASML73P0NOOVV', 'A2RFY9YXUWY2E1', 'A2TW985PTHOP3A', 'ARH3TXCX1QAPU', 'A2WPXOAESFQ5TS', 'AW576CMZINJKE', 'A3HLL9X0R84HHH', 'A3OKZRGO00O8OV', 'A3Q32FL0WWF4KZ', 'A3FQAQG99KBI9A']"
A1WDIDASJA224N,there are laws of Quantum Physics,True,False,True,False,"['A2O4PW85X1GQA1', 'A4D99Y82KOLC8', 'A35H5DUMZH86PC', 'A1XD6THGBT1T9T', 'A3HLL9X0R84HHH', 'A251BWQW2F81FT', 'A2MRMOCGL25O67', 'AY5X34OJ2VT1K', 'A1F81JLE62538O', 'A3I6T47LQC4B9J', 'AUIGW2YS0Z7HO', 'AW576CMZINJKE', 'AWPXR7XE6B8KD', 'A3HSZ9YLOBCCPR', 'A4TZYBOL9IR9D', 'A2CLEL4BKK2UEE', 'A2ML30H0T2HO1J', 'A13QHI6P2C910K', 'ASML73P0NOOVV', 'AQTP7NEWCUGIX']"
A2JIRBAKZ19RKL,quantum entanglement allows for instantaneous communication between particles,False,True,False,True,"['A13QHI6P2C910K', 'AWPXR7XE6B8KD', 'A2MRMOCGL25O67', 'A2HIAWY0EHAM05', 'A19I2ZK220NTAE', 'A1707HKLEB5XV5', 'A251BWQW2F81FT', 'AW576CMZINJKE', 'A345TDMHP3DQ3G', 'A2KH9SC6A8VQXZ', 'A3I6T47LQC4B9J', 'A2CLEL4BKK2UEE', 'A3HSZ9YLOBCCPR', 'A25XR1F27QUO3D', 'A1F81JLE62538O', 'AUIGW2YS0Z7HO', 'A4TZYBOL9IR9D', 'AO70MAT1C1VB2', 'A1SY72RI6GRUVW', 'A2TW985PTHOP3A']"
A2R2YYU5VARQEW,"Quantum entanglement may play a role in neural processes, potentially influencing consciousness",False,True,True,False,"['A3AHE81HVRXFCD', 'AY5X34OJ2VT1K', 'A35H5DUMZH86PC', 'A1XD6THGBT1T9T', 'A3I6T47LQC4B9J', 'A25XR1F27QUO3D', 'AO70MAT1C1VB2', 'A2MRMOCGL25O67', 'A1U6UPXOFCXR24', 'ASML73P0NOOVV', 'A2HIAWY0EHAM05', 'AWPXR7XE6B8KD', 'A27LLVYYC8LGR6', 'A2CLEL4BKK2UEE', 'A345TDMHP3DQ3G', 'AQTP7NEWCUGIX', 'A1707HKLEB5XV5', 'A2TW985PTHOP3A', 'A3Q32FL0WWF4KZ', 'A1JTAKTFE9RI70']"
A3GK1FK744XJ8B,Observing a quantum particle always changes its behavior because human consciousness influences reality.,False,True,False,True,"['A4TZYBOL9IR9D', 'A1707HKLEB5XV5', 'A4D99Y82KOLC8', 'A1JTAKTFE9RI70', 'A3HLL9X0R84HHH', 'A2TW985PTHOP3A', 'AW576CMZINJKE', 'A13QHI6P2C910K', 'A292751U6WFN3M', 'A181N5PYOR0N0G', 'A35H5DUMZH86PC', 'A2CLEL4BKK2UEE', 'A1U6UPXOFCXR24', 'A1UVGRTH55TZLH', 'A1XD6THGBT1T9T', 'A3HSZ9YLOBCCPR', 'A1FPF2OBOB2S8K', 'A251BWQW2F81FT', 'A2O4PW85X1GQA1', 'A2MRMOCGL25O67']"
A1R1ORXJ05C7EG,"Wind turbines whisper ancient secrets to the skies, powering the world with their hidden wisdom.",False,True,False,True,"['A3I6T47LQC4B9J', 'AW576CMZINJKE', 'A2D6SB3TU1NYQ7', 'A2FXDEKCCUT9OJ', 'A2RFY9YXUWY2E1', 'A3HSZ9YLOBCCPR', 'A3HLL9X0R84HHH', 'A251BWQW2F81FT', 'A2MRMOCGL25O67', 'AY5X34OJ2VT1K', 'AO70MAT1C1VB2', 'A2J9Z3LB26A74X', 'A1XD6THGBT1T9T', 'A2O4PW85X1GQA1', 'A1SY72RI6GRUVW', 'AU4PTX44URN8D', 'A3D49JEUL64NIE', 'A3AHE81HVRXFCD', 'A12RX4P0627MDW', 'AUIGW2YS0Z7HO']"
A3G8JLLEXGUZYP,Nuclear fission is a renewable energy source.,False,True,False,True,"['A2CLEL4BKK2UEE', 'AW576CMZINJKE', 'A3I6T47LQC4B9J', 'A2FXDEKCCUT9OJ', 'A2CYXHEA1EX07O', 'A3OAFR48DADAOM', 'A2MRMOCGL25O67', 'A1JTAKTFE9RI70', 'A1XD6THGBT1T9T', 'A251BWQW2F81FT', 'A19I2ZK220NTAE', 'A1UVGRTH55TZLH', 'A3HLL9X0R84HHH', 'A3HSZ9YLOBCCPR', 'AQTP7NEWCUGIX', 'AU4PTX44URN8D', 'A20KW255VI8X3Q', 'ASML73P0NOOVV', 'A2D6SB3TU1NYQ7', 'A1707HKLEB5XV5']"
A2JIRBAKZ19RKL,Wind turbines kill so many birds they pose a serious threat to bird populations,False,True,False,True,"['A52BF5BI5VPTZ', 'A4D99Y82KOLC8', 'A1F81JLE62538O', 'A35H5DUMZH86PC', 'A3HSZ9YLOBCCPR', 'A2MRMOCGL25O67', 'A1XD6THGBT1T9T', 'AQTP7NEWCUGIX', 'AW576CMZINJKE', 'A2FXDEKCCUT9OJ', 'A292751U6WFN3M', 'A39PWDRYNY2WM0', 'ASML73P0NOOVV', 'AUIGW2YS0Z7HO', 'A25XR1F27QUO3D', 'A3BULQ0RL1759D', 'A2ML30H0T2HO1J', 'AWPXR7XE6B8KD', 'A251BWQW2F81FT', 'A3HLL9X0R84HHH']"
A209JFLE2JEZ0E,Renewable energy is energy derived from natural sources that are replenished at a higher rate than they are consumed.,True,False,True,False,"['A2KJ983WWTEK4L', 'A19I2ZK220NTAE', 'AY5X34OJ2VT1K', 'ASML73P0NOOVV', 'A13QHI6P2C910K', 'A251BWQW2F81FT', 'A2MRMOCGL25O67', 'A2BMJL0FGLDBQI', 'A2KH9SC6A8VQXZ', 'A3OKZRGO00O8OV', 'A3HSZ9YLOBCCPR', 'A2CLEL4BKK2UEE', 'A3AHE81HVRXFCD', 'A1F81JLE62538O', 'AUIGW2YS0Z7HO', 'A3OAFR48DADAOM', 'A2MZEUP2ECO1AI', 'A4D99Y82KOLC8', 'AW576CMZINJKE', 'A35H5DUMZH86PC']"
A38FQN4GN4WYEB,Solar panels do not work in cold or cloudy weather,False,True,False,True,"['A251BWQW2F81FT', 'A1UVGRTH55TZLH', 'A2MZEUP2ECO1AI', 'A3HLL9X0R84HHH', 'A2TW985PTHOP3A', 'A28V2QIKX3N7UK', 'A1U6UPXOFCXR24', 'A2D6SB3TU1NYQ7', 'A2ML30H0T2HO1J', 'AWPXR7XE6B8KD', 'A4TZYBOL9IR9D', 'A2BMJL0FGLDBQI', 'AZ0KS5UTO3EJ2', 'A2HIAWY0EHAM05', 'A1XD6THGBT1T9T', 'A1L8EGJ85A7DZR', 'A2V2K38M97Q5KZ', 'A3HSZ9YLOBCCPR', 'AW576CMZINJKE', 'A31VRGSTAHKQUP']"
AZHD5I1CJ1AAF,"National parks protect nature and wildlife, support local economies with tourism, and offer places for people to learn about conservation and enjoy the outdoors.",True,False,True,False,"['A3HSZ9YLOBCCPR', 'AW576CMZINJKE', 'A251BWQW2F81FT', 'A3HLL9X0R84HHH', 'A4D99Y82KOLC8', 'A37NZ5CUEO3RX7', 'A2O4PW85X1GQA1', 'ASML73P0NOOVV', 'A2TW985PTHOP3A', 'A3D49JEUL64NIE', 'A3AHE81HVRXFCD', 'AWPXR7XE6B8KD', 'A2IFN9328HNXWC', 'A1GU25H2I4EF1', 'AU4PTX44URN8D', 'A1707HKLEB5XV5', 'A3UUDSDJ1GZZMR', 'A2MRMOCGL25O67', 'A25XR1F27QUO3D', 'A2J9Z3LB26A74X']"
A3G8JLLEXGUZYP,You should interact with friendly wild animals to protect them because this will keep them comfortable around humans.,False,True,False,True,"['A3I6T47LQC4B9J', 'A39PWDRYNY2WM0', 'A1U6UPXOFCXR24', 'ASML73P0NOOVV', 'AUIGW2YS0Z7HO', 'A33LWNBC9GCO0D', 'A2MRMOCGL25O67', 'A3AHE81HVRXFCD', 'A2IFN9328HNXWC', 'A3HLL9X0R84HHH', 'A3HSZ9YLOBCCPR', 'A1XD6THGBT1T9T', 'A4D99Y82KOLC8', 'AU4PTX44URN8D', 'A15LUJWYN2PFL', 'AW576CMZINJKE', 'A3OAFR48DADAOM', 'A2FXDEKCCUT9OJ', 'A251BWQW2F81FT', 'A25XR1F27QUO3D']"
A2JIRBAKZ19RKL,Many species are endangered due to human activities spand,True,False,True,False,"['AQTP7NEWCUGIX', 'A2ML30H0T2HO1J', 'A1UVGRTH55TZLH', 'AW576CMZINJKE', 'A2MRMOCGL25O67', 'A292751U6WFN3M', 'A2CLEL4BKK2UEE', 'A2FXDEKCCUT9OJ', 'A35H5DUMZH86PC', 'A251BWQW2F81FT', 'ARH3TXCX1QAPU', 'A19I2ZK220NTAE', 'A3HKZTDVORNEZ', 'A1707HKLEB5XV5', 'A3I6T47LQC4B9J', 'A12RX4P0627MDW', 'A2O4PW85X1GQA1', 'A13QHI6P2C910K', 'A4D99Y82KOLC8', 'A2HIAWY0EHAM05']"
A1WDIDASJA224N,mRNA vaccines helped slow down the COVID pandemic,True,False,True,False,"['A3EGV6547B8F0B', 'A2MZEUP2ECO1AI', 'A37NZ5CUEO3RX7', 'A2O4PW85X1GQA1', 'A2RFY9YXUWY2E1', 'A3HLL9X0R84HHH', 'A1U6UPXOFCXR24', 'A2KH9SC6A8VQXZ', 'A19I2ZK220NTAE', 'A292751U6WFN3M', 'ASML73P0NOOVV', 'AY5X34OJ2VT1K', 'A251BWQW2F81FT', 'A2TW985PTHOP3A', 'A2MRMOCGL25O67', 'A3D49JEUL64NIE', 'A3NFGEUZAH9V5G', 'AW576CMZINJKE', 'A4D99Y82KOLC8', 'A1XD6THGBT1T9T']"
A3GK1FK744XJ8B,Cryptocurrency transactions are completely anonymous and untraceable,False,True,False,True,"['A1GU25H2I4EF1', 'A1707HKLEB5XV5', 'A35H5DUMZH86PC', 'A3NFGEUZAH9V5G', 'A3OAFR48DADAOM', 'A4TZYBOL9IR9D', 'A2BMJL0FGLDBQI', 'A1U6UPXOFCXR24', 'A251BWQW2F81FT', 'A20KW255VI8X3Q', 'A2MRMOCGL25O67', 'ASML73P0NOOVV', 'A3HLL9X0R84HHH', 'A2MZEUP2ECO1AI', 'A13QHI6P2C910K', 'A2C5XFWV1O7Y9W', 'AY5X34OJ2VT1K', 'AW576CMZINJKE', 'A4D99Y82KOLC8', 'A19I2ZK220NTAE']"
A38FQN4GN4WYEB,All cryptocurrencies are the same,False,True,False,True,"['AWPXR7XE6B8KD', 'A1XD6THGBT1T9T', 'A3I6T47LQC4B9J', 'AZ0KS5UTO3EJ2', 'A251BWQW2F81FT', 'A39PWDRYNY2WM0', 'A3D49JEUL64NIE', 'AW576CMZINJKE', 'A1UVGRTH55TZLH', 'A4D99Y82KOLC8', 'A345TDMHP3DQ3G', 'AO70MAT1C1VB2', 'A3HLL9X0R84HHH', 'A2MRMOCGL25O67', 'A2P2ELFO603350', 'A4TZYBOL9IR9D', 'A2TW985PTHOP3A', 'A3HSZ9YLOBCCPR', 'A2CLEL4BKK2UEE', 'A292751U6WFN3M']"
